timestamp,src_ip,dst_ip,src_port,dst_port,protocol,tcp_flags,packets,bytes,duration,ttl,udp_tcp_ratio,bytes_per_packet,is_anomaly
2024-01-01 09:04:17,192.168.2.218,172.16.0.36,65067,8443,TCP,43,162,58482,27.5498,255,0.0,361.0,0
2024-01-01 08:47:33,10.0.0.147,192.168.2.36,55316,22,ICMP,0,7,10059,9.6864,255,0.0,1437.0,0
2024-01-01 08:47:41,192.168.1.77,192.168.1.120,7693,443,UDP,0,165,112530,23.6151,128,1.0,682.0,0
2024-01-01 08:47:45,192.168.1.131,10.0.1.98,59983,8080,TCP,18,10,7300,25.8835,255,0.0,730.0,0
2024-01-01 08:40:40,10.0.1.56,10.0.1.71,49970,8080,TCP,47,179,29356,23.8138,255,0.0,164.0,0
2024-01-01 08:55:27,192.168.2.126,10.0.1.243,18974,3306,UDP,0,101,79487,4.386,64,1.0,787.0,0
2024-01-01 08:42:39,192.168.1.154,192.168.2.28,19615,5432,TCP,45,184,89608,15.2329,128,0.0,487.0,0
2024-01-01 08:37:39,10.0.0.143,10.0.1.246,9779,22,UDP,0,2,960,7.0634,64,1.0,480.0,0
2024-01-01 09:19:39,10.0.1.136,192.168.2.179,4127,22,UDP,0,150,189300,17.7034,64,1.0,1262.0,0
2024-01-01 08:29:16,10.0.0.73,172.16.0.173,10197,8080,TCP,29,192,240960,29.4887,128,0.0,1255.0,0
2024-01-01 08:04:10,172.16.0.76,192.168.2.183,5841,22,TCP,48,49,71344,11.2691,64,0.0,1456.0,0
2024-01-01 08:20:24,10.0.1.34,10.0.0.186,47645,3306,TCP,43,152,222832,15.234,255,0.0,1466.0,0
2024-01-01 08:19:40,172.16.0.134,10.0.1.225,36963,846,UDP,0,7088,5500288,1.0179,128,1.0,776.0,1
2024-01-01 08:27:48,192.168.1.227,172.16.0.216,15042,80,TCP,40,81,91773,14.2396,255,0.0,1133.0,0
2024-01-01 09:02:48,10.0.1.8,192.168.2.11,16011,8080,TCP,57,110,131010,16.7184,255,0.0,1191.0,0
2024-01-01 09:56:02,192.168.2.219,192.168.2.115,42845,8080,ICMP,0,95,104215,6.2541,128,0.0,1097.0,0
2024-01-01 08:40:47,172.16.0.64,192.168.2.146,42016,3306,TCP,2,148,133348,2.4244,128,0.0,901.0,0
2024-01-01 08:36:01,192.168.1.237,192.168.2.83,8079,8080,TCP,47,20,19360,25.4056,255,0.0,968.0,0
2024-01-01 08:24:55,192.168.2.207,192.168.1.103,61569,80,TCP,59,20,19720,0.7679,64,0.0,986.0,0
2024-01-01 08:35:39,10.0.0.151,172.16.0.90,39329,5432,TCP,33,131,185103,21.2579,64,0.0,1413.0,0
2024-01-01 09:27:48,192.168.2.117,10.0.1.128,6152,80,TCP,14,88,75768,11.8689,255,0.0,861.0,0
2024-01-01 08:26:19,192.168.1.47,192.168.1.48,21831,5432,TCP,11,146,147752,20.8918,64,0.0,1012.0,0
2024-01-01 08:16:33,10.0.1.122,192.168.1.86,62470,443,TCP,55,113,101135,26.6803,64,0.0,895.0,0
2024-01-01 09:18:58,10.0.0.146,192.168.2.36,44412,8443,UDP,0,192,13632,21.2554,64,1.0,71.0,0
2024-01-01 08:23:20,10.0.1.126,10.0.0.177,40093,80,TCP,15,64,8512,21.6793,64,0.0,133.0,0
2024-01-01 08:07:03,192.168.2.206,172.16.0.36,58237,443,TCP,53,99,108207,8.4603,64,0.0,1093.0,0
2024-01-01 08:09:52,192.168.2.175,10.0.0.189,26617,945,UDP,0,17171,11521741,0.4893,128,1.0,671.0,1
2024-01-01 08:24:48,10.0.0.99,10.0.1.79,43035,5432,UDP,0,108,94176,14.7487,255,1.0,872.0,0
2024-01-01 08:19:16,10.0.0.158,192.168.2.112,42356,3306,TCP,11,155,144150,8.0617,128,0.0,930.0,0
2024-01-01 08:04:45,192.168.1.23,172.16.0.23,63598,234,UDP,0,14071,19994891,0.4875,128,1.0,1421.0,1
2024-01-01 09:50:17,192.168.1.53,192.168.2.167,41064,5432,TCP,6,135,89100,3.4954,128,0.0,660.0,0
2024-01-01 08:05:45,192.168.1.35,10.0.1.236,4909,443,UDP,0,70,78190,8.6871,255,1.0,1117.0,0
2024-01-01 08:02:11,10.0.0.7,192.168.1.59,64063,8080,TCP,41,12,11376,2.4225,255,0.0,948.0,0
2024-01-01 09:34:51,10.0.0.146,192.168.1.226,23360,80,TCP,63,53,77486,19.7767,128,0.0,1462.0,0
2024-01-01 08:17:49,172.16.0.122,172.16.0.211,50315,8080,UDP,0,77,39347,9.9387,255,1.0,511.0,0
2024-01-01 08:03:49,192.168.2.118,172.16.0.197,16082,910,TCP,2,1,60,0.007915,64,0.0,60.0,1
2024-01-01 09:30:21,192.168.2.17,172.16.0.88,54732,5432,UDP,0,8,6744,12.5622,255,1.0,843.0,0
2024-01-01 08:02:53,10.0.1.49,192.168.1.34,42019,157,UDP,0,19116,10781424,0.4984,128,1.0,564.0,1
2024-01-01 08:03:26,192.168.2.246,192.168.1.175,59066,443,UDP,0,166,219120,13.3756,255,1.0,1320.0,0
2024-01-01 09:00:51,10.0.0.202,192.168.1.157,9017,22,UDP,0,162,163134,4.6958,255,1.0,1007.0,0
2024-01-01 09:20:53,192.168.1.19,10.0.0.223,15387,3306,TCP,38,54,25164,0.2531,255,0.0,466.0,0
2024-01-01 08:44:31,192.168.1.110,10.0.0.19,6102,5432,TCP,8,46,61916,2.1909,128,0.0,1346.0,0
2024-01-01 08:06:31,10.0.0.15,10.0.0.202,48276,22,TCP,2,138,135792,9.2388,64,0.0,984.0,0
2024-01-01 09:42:48,192.168.1.26,172.16.0.127,51756,80,UDP,0,74,102120,8.2996,64,1.0,1380.0,0
2024-01-01 08:15:41,10.0.0.220,10.0.1.90,23109,8443,TCP,48,165,73425,18.6578,64,0.0,445.0,0
2024-01-01 08:30:48,192.168.1.11,10.0.1.162,46888,443,TCP,42,154,20482,24.7413,128,0.0,133.0,0
2024-01-01 08:10:33,10.0.0.97,10.0.1.168,43104,8443,UDP,0,149,192806,26.1595,64,1.0,1294.0,0
2024-01-01 08:08:38,192.168.2.110,10.0.0.174,19123,184,UDP,0,12715,11494360,1.5695,128,1.0,904.0,1
2024-01-01 08:57:19,172.16.0.69,172.16.0.199,53241,3306,UDP,0,111,163170,9.7438,128,1.0,1470.0,0
2024-01-01 08:29:09,10.0.1.251,172.16.0.1,10795,22,TCP,23,144,190080,28.7308,255,0.0,1320.0,0
2024-01-01 08:01:45,192.168.1.225,10.0.0.46,39073,443,TCP,42,104,151320,19.248,64,0.0,1455.0,0
2024-01-01 10:00:23,192.168.1.177,172.16.0.225,25270,5432,TCP,39,157,65626,3.8228,64,0.0,418.0,0
2024-01-01 09:17:21,192.168.2.111,10.0.1.218,45088,80,UDP,0,164,114472,4.9574,255,1.0,698.0,0
2024-01-01 09:07:24,10.0.0.35,192.168.1.115,43799,3306,UDP,0,116,106372,29.911,128,1.0,917.0,0
2024-01-01 09:52:26,10.0.1.86,10.0.1.230,65250,443,TCP,53,69,86388,6.7817,255,0.0,1252.0,0
2024-01-01 08:39:24,10.0.1.30,10.0.0.117,3532,5432,TCP,62,83,63495,9.8683,64,0.0,765.0,0
2024-01-01 09:17:47,10.0.0.41,192.168.1.140,54289,80,TCP,37,131,181566,20.1686,128,0.0,1386.0,0
2024-01-01 08:53:26,10.0.1.73,192.168.2.51,42624,22,UDP,0,40,42240,7.9659,64,1.0,1056.0,0
2024-01-01 09:00:31,10.0.0.11,10.0.0.91,15593,8080,TCP,40,64,53248,22.6289,64,0.0,832.0,0
2024-01-01 09:34:13,10.0.1.4,10.0.1.51,27696,8080,TCP,51,103,109489,21.5359,255,0.0,1063.0,0
2024-01-01 08:43:21,172.16.0.48,10.0.1.156,33650,8443,TCP,58,14,16688,11.9189,64,0.0,1192.0,0
2024-01-01 08:11:58,10.0.0.70,192.168.1.146,53530,5432,UDP,0,150,38700,2.7678,255,1.0,258.0,0
2024-01-01 08:19:42,192.168.1.162,10.0.1.251,28266,8443,TCP,42,102,17136,8.852,64,0.0,168.0,0
2024-01-01 08:18:44,172.16.0.162,192.168.1.209,39158,5432,TCP,9,162,35640,22.009,64,0.0,220.0,0
2024-01-01 08:28:56,192.168.2.187,192.168.2.93,7420,8443,UDP,0,108,42660,20.1576,128,1.0,395.0,0
2024-01-01 08:59:58,10.0.0.47,172.16.0.101,31215,5432,TCP,47,47,35955,26.994,128,0.0,765.0,0
2024-01-01 08:21:43,192.168.1.62,192.168.2.71,58863,8080,TCP,12,180,221040,19.7758,128,0.0,1228.0,0
2024-01-01 08:23:54,192.168.1.5,10.0.1.172,21001,80,ICMP,0,77,42581,3.99,255,0.0,553.0,0
2024-01-01 08:02:33,10.0.0.96,192.168.2.176,61512,3306,TCP,54,26,18304,12.4855,128,0.0,704.0,0
2024-01-01 08:09:53,192.168.1.11,10.0.0.27,47144,5432,TCP,60,94,80652,6.2112,128,0.0,858.0,0
2024-01-01 08:29:15,192.168.2.52,10.0.0.235,64005,3306,ICMP,0,82,65272,28.6263,255,0.0,796.0,0
2024-01-01 09:45:24,192.168.1.31,172.16.0.110,44105,22,TCP,44,114,103284,18.0317,255,0.0,906.0,0
2024-01-01 08:14:16,192.168.2.147,192.168.2.153,40589,527,UDP,0,16086,14863464,1.2687,128,1.0,924.0,1
2024-01-01 08:02:33,192.168.1.112,192.168.1.195,42557,8080,TCP,36,62,84072,18.5276,64,0.0,1356.0,0
2024-01-01 09:02:33,192.168.1.104,192.168.1.6,39011,8443,UDP,0,25,7800,17.0482,128,1.0,312.0,0
2024-01-01 08:22:33,10.0.1.188,10.0.1.211,11696,80,TCP,54,129,176343,7.9182,128,0.0,1367.0,0
2024-01-01 09:42:07,192.168.1.151,192.168.1.135,54813,5432,UDP,0,24,4392,24.3566,64,1.0,183.0,0
2024-01-01 08:27:29,10.0.1.190,10.0.1.171,34669,80,TCP,13,122,141276,3.0574,64,0.0,1158.0,0
2024-01-01 08:00:05,192.168.1.223,10.0.0.216,42898,5432,UDP,0,130,55770,21.5932,255,1.0,429.0,0
2024-01-01 08:49:07,192.168.1.152,10.0.0.111,30608,443,TCP,3,58,10614,28.4896,128,0.0,183.0,0
2024-01-01 08:08:14,192.168.2.192,10.0.0.188,59116,22,TCP,21,186,110484,15.5215,128,0.0,594.0,0
2024-01-01 08:28:50,10.0.1.113,10.0.0.58,14209,8080,TCP,25,144,68112,19.1255,128,0.0,473.0,0
2024-01-01 08:32:45,10.0.0.197,192.168.1.139,18537,80,TCP,54,96,55680,17.9839,128,0.0,580.0,0
2024-01-01 08:45:58,10.0.1.16,10.0.1.11,58084,443,TCP,28,162,130248,22.6049,128,0.0,804.0,0
2024-01-01 08:03:17,10.0.0.21,192.168.1.43,42211,361,UDP,0,13566,19697832,0.7433,128,1.0,1452.0,1
2024-01-01 08:03:35,10.0.0.89,172.16.0.85,34683,822,UDP,0,15200,21006400,0.8157,128,1.0,1382.0,1
2024-01-01 09:22:46,192.168.2.96,192.168.2.11,29649,5432,TCP,27,2,580,16.1003,64,0.0,290.0,0
2024-01-01 09:14:40,192.168.1.66,10.0.0.206,60164,5432,TCP,2,72,82944,29.4954,64,0.0,1152.0,0
2024-01-01 08:41:58,10.0.0.217,10.0.0.8,3193,8443,TCP,58,22,15906,19.0193,64,0.0,723.0,0
2024-01-01 08:31:26,10.0.1.199,192.168.2.146,40452,443,TCP,3,45,35100,11.695,64,0.0,780.0,0
2024-01-01 09:58:00,172.16.0.170,192.168.2.224,59082,80,TCP,21,40,51120,20.6661,128,0.0,1278.0,0
2024-01-01 09:31:36,192.168.1.110,192.168.1.61,13783,8443,TCP,39,149,129183,27.4722,128,0.0,867.0,0
2024-01-01 08:16:42,172.16.0.130,172.16.0.113,23916,8080,TCP,59,127,165862,22.8323,255,0.0,1306.0,0
2024-01-01 08:09:37,192.168.2.50,10.0.1.246,17752,8443,UDP,0,33,28116,29.7742,255,1.0,852.0,0
2024-01-01 09:36:13,172.16.0.245,172.16.0.68,19099,80,UDP,0,77,39886,22.1138,128,1.0,518.0,0
2024-01-01 08:21:41,10.0.1.241,192.168.2.138,14377,22,ICMP,0,23,13432,12.0078,255,0.0,584.0,0
2024-01-01 08:04:54,10.0.1.107,192.168.1.223,51512,80,UDP,0,16,11968,11.4526,128,1.0,748.0,0
2024-01-01 08:32:20,192.168.1.17,10.0.1.158,13403,80,UDP,0,26,15028,0.6605,255,1.0,578.0,0
2024-01-01 09:28:00,192.168.2.252,192.168.2.133,57839,5432,UDP,0,102,39270,15.0041,255,1.0,385.0,0
2024-01-01 08:07:30,192.168.1.249,192.168.2.35,20716,8080,UDP,0,127,189103,9.3354,255,1.0,1489.0,0
2024-01-01 08:08:14,10.0.1.78,10.0.1.191,62219,8443,UDP,0,9,6444,4.3742,128,1.0,716.0,0
2024-01-01 08:48:17,192.168.2.99,172.16.0.171,12318,443,ICMP,0,115,12880,12.9592,255,0.0,112.0,0
2024-01-01 08:47:17,10.0.0.71,10.0.0.193,23687,3306,TCP,12,19,19494,19.3468,128,0.0,1026.0,0
2024-01-01 08:03:47,172.16.0.180,10.0.0.48,31904,295,UDP,0,15869,20566224,1.1055,128,1.0,1296.0,1
2024-01-01 08:03:10,172.16.0.237,203.0.113.183,40720,4444,TCP,24,239,334361,242.68,64,0.0,1399.0,1
2024-01-01 09:16:33,192.168.2.146,192.168.1.39,64973,22,UDP,0,43,48633,17.7759,64,1.0,1131.0,0
2024-01-01 08:36:16,10.0.0.7,10.0.0.127,58966,8443,UDP,0,95,52535,17.2308,128,1.0,553.0,0
2024-01-01 09:17:26,192.168.1.141,192.168.1.210,20388,80,TCP,49,175,183400,26.0364,64,0.0,1048.0,0
2024-01-01 08:55:43,192.168.2.173,192.168.2.108,43068,8080,UDP,0,98,130046,26.5002,64,1.0,1327.0,0
2024-01-01 08:07:35,10.0.0.243,10.0.0.117,48723,5432,TCP,8,80,32480,15.1051,64,0.0,406.0,0
2024-01-01 08:10:15,10.0.1.31,192.168.1.77,62170,822,TCP,2,1,60,0.002652,64,0.0,60.0,1
2024-01-01 08:32:06,10.0.0.91,192.168.2.182,29228,443,TCP,23,37,28379,20.8955,64,0.0,767.0,0
2024-01-01 08:44:31,172.16.0.200,192.168.2.221,52954,22,UDP,0,129,70563,12.0858,128,1.0,547.0,0
2024-01-01 08:17:24,10.0.0.147,192.168.2.44,5692,443,TCP,34,142,101672,16.2804,64,0.0,716.0,0
2024-01-01 08:38:04,172.16.0.12,192.168.1.56,61795,8443,UDP,0,69,17457,11.2751,128,1.0,253.0,0
2024-01-01 08:59:33,10.0.0.91,172.16.0.80,1185,8080,UDP,0,128,24960,8.4304,255,1.0,195.0,0
2024-01-01 09:22:46,10.0.0.244,192.168.2.253,17241,5432,TCP,47,40,47240,13.1976,64,0.0,1181.0,0
2024-01-01 08:27:21,10.0.0.21,10.0.0.91,26158,80,UDP,0,44,51304,28.8308,255,1.0,1166.0,0
2024-01-01 08:19:33,10.0.1.46,192.168.1.251,40944,443,ICMP,0,60,88560,25.7271,255,0.0,1476.0,0
2024-01-01 08:00:19,172.16.0.178,192.168.1.240,17845,760,UDP,0,10778,8126612,0.8025,128,1.0,754.0,1
2024-01-01 08:30:40,192.168.2.192,172.16.0.179,63202,443,UDP,0,48,49248,4.5,255,1.0,1026.0,0
2024-01-01 09:01:42,172.16.0.229,192.168.2.85,56583,80,TCP,18,60,43740,18.2703,128,0.0,729.0,0
2024-01-01 09:45:08,172.16.0.217,10.0.0.181,31106,8080,TCP,9,115,77165,23.2917,128,0.0,671.0,0
2024-01-01 08:32:13,172.16.0.65,172.16.0.105,20257,5432,TCP,21,18,17712,18.9846,64,0.0,984.0,0
2024-01-01 08:39:05,10.0.0.146,10.0.0.215,18359,8443,UDP,0,157,13973,24.3097,64,1.0,89.0,0
2024-01-01 09:36:08,192.168.1.219,192.168.2.1,4096,8080,TCP,10,66,88440,7.7451,64,0.0,1340.0,0
2024-01-01 08:53:31,192.168.1.157,10.0.1.113,35717,5432,TCP,55,20,15940,23.616,128,0.0,797.0,0
2024-01-01 08:46:20,192.168.1.7,10.0.1.3,42239,8443,UDP,0,84,40404,4.78,64,1.0,481.0,0
2024-01-01 08:36:47,10.0.1.226,192.168.2.245,7630,8080,TCP,27,147,194481,17.3037,255,0.0,1323.0,0
2024-01-01 08:06:27,192.168.2.208,192.168.2.17,47950,8443,TCP,61,120,178560,23.3765,255,0.0,1488.0,0
2024-01-01 08:02:27,192.168.2.3,10.0.0.76,36849,336,UDP,0,10487,14377677,1.663,128,1.0,1371.0,1
2024-01-01 08:15:40,172.16.0.164,10.0.0.245,56352,3306,UDP,0,176,26048,28.8533,64,1.0,148.0,0
2024-01-01 08:40:34,192.168.2.202,192.168.1.84,57083,80,UDP,0,41,47396,21.699,64,1.0,1156.0,0
2024-01-01 08:33:07,10.0.0.130,172.16.0.98,20849,3306,TCP,5,157,225609,10.6355,64,0.0,1437.0,0
2024-01-01 08:39:16,172.16.0.165,192.168.1.206,40608,8443,TCP,22,115,64285,20.5133,128,0.0,559.0,0
2024-01-01 08:30:58,172.16.0.155,192.168.2.108,54866,80,TCP,47,167,76486,18.9973,255,0.0,458.0,0
2024-01-01 08:23:13,10.0.1.49,192.168.2.135,44073,80,ICMP,0,187,100419,2.9226,255,0.0,537.0,0
2024-01-01 08:06:28,172.16.0.119,10.0.0.143,7423,8443,ICMP,0,126,37548,17.2299,255,0.0,298.0,0
2024-01-01 08:38:49,10.0.0.106,10.0.0.190,23166,8443,TCP,7,147,79380,21.6937,128,0.0,540.0,0
2024-01-01 08:32:19,192.168.1.191,192.168.2.187,5896,443,TCP,14,73,104609,4.1132,128,0.0,1433.0,0
2024-01-01 08:17:19,10.0.1.249,10.0.0.233,40697,443,UDP,0,63,77931,6.8306,64,1.0,1237.0,0
2024-01-01 08:08:57,10.0.0.24,10.0.0.15,40879,8080,TCP,28,104,138112,9.2494,128,0.0,1328.0,0
2024-01-01 08:24:53,192.168.2.59,192.168.2.103,32836,22,TCP,57,68,51068,2.6469,255,0.0,751.0,0
2024-01-01 08:34:34,10.0.0.139,10.0.0.188,39580,3306,TCP,43,88,97504,14.7864,255,0.0,1108.0,0
2024-01-01 08:32:05,10.0.1.175,10.0.1.82,54330,443,UDP,0,173,37541,28.3887,255,1.0,217.0,0
2024-01-01 08:39:38,10.0.1.183,172.16.0.107,34082,8080,TCP,38,29,2958,6.2453,64,0.0,102.0,0
2024-01-01 08:39:31,192.168.1.238,192.168.2.71,19648,8443,TCP,28,164,198276,2.0125,128,0.0,1209.0,0
2024-01-01 08:02:49,172.16.0.139,203.0.113.143,57846,8443,TCP,24,212,272420,81.88,64,0.0,1285.0,1
2024-01-01 08:02:33,172.16.0.80,10.0.0.27,38898,5432,TCP,6,172,159960,10.6144,128,0.0,930.0,0
2024-01-01 08:16:29,10.0.1.88,10.0.0.130,12247,22,TCP,0,114,104310,25.4594,64,0.0,915.0,0
2024-01-01 08:00:50,10.0.0.143,203.0.113.6,35253,8443,TCP,24,143,212212,60.66,64,0.0,1484.0,1
2024-01-01 09:30:24,172.16.0.44,172.16.0.197,41096,22,TCP,20,92,110032,0.0673,128,0.0,1196.0,0
2024-01-01 08:23:09,10.0.1.123,192.168.1.169,6057,22,UDP,0,76,25004,26.7138,255,1.0,329.0,0
2024-01-01 09:20:06,10.0.1.19,10.0.1.152,21596,8080,TCP,5,36,16992,24.6263,64,0.0,472.0,0
2024-01-01 08:11:46,192.168.1.46,10.0.0.32,36063,8080,UDP,0,45,4500,25.2485,255,1.0,100.0,0
2024-01-01 08:02:31,192.168.2.190,192.168.1.24,49921,5432,TCP,51,38,46474,0.1931,64,0.0,1223.0,0
2024-01-01 08:11:41,192.168.2.127,10.0.0.181,19916,5432,TCP,14,33,33594,29.5385,255,0.0,1018.0,0
2024-01-01 08:04:23,192.168.1.5,192.168.2.189,53889,958,TCP,2,1,60,0.009406,64,0.0,60.0,1
2024-01-01 08:26:06,10.0.1.221,10.0.1.27,7801,80,UDP,0,92,79856,12.7766,255,1.0,868.0,0
2024-01-01 08:15:53,172.16.0.110,172.16.0.136,24791,419,TCP,2,1,60,0.002704,64,0.0,60.0,1
2024-01-01 08:31:06,10.0.0.102,192.168.2.184,56978,3306,TCP,7,156,203268,14.7191,255,0.0,1303.0,0
2024-01-01 08:12:28,10.0.1.29,10.0.1.113,4036,22,UDP,0,188,62228,26.3997,128,1.0,331.0,0
2024-01-01 08:04:39,172.16.0.148,192.168.2.145,56888,3306,TCP,36,70,50750,6.3634,128,0.0,725.0,0
2024-01-01 09:23:02,10.0.1.123,10.0.0.25,14379,22,UDP,0,106,96566,20.9934,128,1.0,911.0,0
2024-01-01 08:01:33,10.0.1.116,10.0.0.193,17227,8443,UDP,0,142,138734,15.1483,64,1.0,977.0,0
2024-01-01 08:16:20,10.0.0.201,192.168.2.130,19610,443,TCP,50,120,109080,3.742,64,0.0,909.0,0
2024-01-01 08:21:43,10.0.1.38,172.16.0.73,10583,8080,TCP,28,39,26169,13.8235,128,0.0,671.0,0
2024-01-01 08:34:54,192.168.2.170,10.0.0.88,14827,3306,ICMP,0,194,192254,19.0587,128,0.0,991.0,0
2024-01-01 08:36:39,192.168.2.146,10.0.0.122,47756,3306,TCP,37,146,117676,26.4063,128,0.0,806.0,0
2024-01-01 08:13:54,10.0.0.64,10.0.1.30,12571,3306,TCP,53,195,127140,26.428,128,0.0,652.0,0
2024-01-01 08:00:10,192.168.1.219,192.168.2.222,7643,3306,TCP,29,19,2983,5.7767,128,0.0,157.0,0
2024-01-01 08:32:42,192.168.2.44,192.168.2.242,15152,5432,TCP,17,89,10502,15.9014,128,0.0,118.0,0
2024-01-01 09:51:12,192.168.2.143,10.0.0.14,16624,3306,TCP,56,124,15004,8.9691,64,0.0,121.0,0
2024-01-01 08:06:43,10.0.1.86,10.0.0.228,12077,906,TCP,2,1,60,0.00486,64,0.0,60.0,1
2024-01-01 09:22:58,192.168.2.249,10.0.1.194,64229,5432,UDP,0,99,130482,25.5452,64,1.0,1318.0,0
2024-01-01 08:48:18,192.168.1.142,10.0.1.14,26394,8443,TCP,48,8,3720,27.9381,255,0.0,465.0,0
2024-01-01 08:08:30,192.168.1.183,172.16.0.203,61462,8443,UDP,0,198,255420,12.3388,128,1.0,1290.0,0
2024-01-01 08:28:17,192.168.2.70,192.168.2.8,17958,8443,TCP,4,113,104864,14.5666,64,0.0,928.0,0
2024-01-01 09:09:48,10.0.1.112,192.168.2.21,24173,5432,UDP,0,114,66576,4.706,128,1.0,584.0,0
2024-01-01 09:12:43,10.0.1.149,10.0.0.181,18029,22,UDP,0,143,91234,1.6783,128,1.0,638.0,0
2024-01-01 09:09:41,172.16.0.107,192.168.2.217,28919,80,UDP,0,178,257566,24.3283,255,1.0,1447.0,0
2024-01-01 09:02:37,10.0.1.126,10.0.0.118,34515,5432,TCP,40,13,7280,27.0646,64,0.0,560.0,0
2024-01-01 08:45:44,10.0.0.30,192.168.2.118,12733,3306,ICMP,0,101,78578,21.4653,128,0.0,778.0,0
2024-01-01 08:53:54,10.0.1.3,10.0.0.107,12769,80,UDP,0,36,14400,25.5734,255,1.0,400.0,0
2024-01-01 08:24:07,192.168.1.218,10.0.0.65,9710,5432,UDP,0,23,7429,8.6116,255,1.0,323.0,0
2024-01-01 08:01:59,172.16.0.205,172.16.0.230,15477,3306,UDP,0,109,127094,28.6034,255,1.0,1166.0,0
2024-01-01 08:33:15,192.168.2.67,172.16.0.117,62907,8080,TCP,3,94,127464,1.0449,255,0.0,1356.0,0
2024-01-01 08:38:31,10.0.1.30,10.0.1.236,33999,8080,UDP,0,121,158026,18.6389,128,1.0,1306.0,0
2024-01-01 10:11:46,172.16.0.111,172.16.0.46,62900,5432,TCP,4,71,88040,23.7194,128,0.0,1240.0,0
2024-01-01 09:00:50,10.0.1.14,192.168.2.44,42563,22,UDP,0,77,75075,4.2783,255,1.0,975.0,0
2024-01-01 08:33:45,192.168.1.5,10.0.1.8,1978,443,UDP,0,97,53544,27.8653,64,1.0,552.0,0
2024-01-01 08:36:00,10.0.0.71,10.0.1.113,15680,80,UDP,0,74,29822,2.993,64,1.0,403.0,0
2024-01-01 08:13:47,192.168.1.80,10.0.0.144,24006,22,TCP,52,52,76648,8.273,64,0.0,1474.0,0
2024-01-01 09:11:44,172.16.0.251,10.0.1.29,6606,5432,TCP,49,95,106400,2.8113,128,0.0,1120.0,0
2024-01-01 09:08:49,192.168.1.39,10.0.0.19,62680,80,TCP,17,129,33540,26.0076,255,0.0,260.0,0
2024-01-01 08:20:47,10.0.0.23,192.168.1.46,47597,8443,ICMP,0,73,90812,4.8526,128,0.0,1244.0,0
2024-01-01 09:45:51,192.168.2.84,172.16.0.68,19506,22,TCP,16,78,53274,7.8419,64,0.0,683.0,0
2024-01-01 08:12:16,10.0.1.214,192.168.1.53,36266,8443,TCP,27,173,234069,1.9735,255,0.0,1353.0,0
2024-01-01 09:21:37,192.168.2.112,10.0.0.250,40559,8443,TCP,61,161,167440,9.7105,128,0.0,1040.0,0
2024-01-01 09:46:23,10.0.0.206,10.0.0.92,28965,5432,TCP,29,15,5325,13.3978,255,0.0,355.0,0
2024-01-01 08:00:14,172.16.0.115,192.168.2.109,13049,443,TCP,24,29,16617,10.1857,64,0.0,573.0,0
2024-01-01 08:26:37,10.0.1.227,192.168.1.61,40333,22,ICMP,0,150,170850,15.6635,128,0.0,1139.0,0
2024-01-01 08:00:34,192.168.2.103,10.0.0.72,57670,22,ICMP,0,60,31200,10.4963,64,0.0,520.0,0
2024-01-01 08:04:10,10.0.0.156,172.16.0.95,31346,606,UDP,0,12069,14181075,0.7716,128,1.0,1175.0,1
2024-01-01 08:53:25,192.168.1.172,172.16.0.169,24923,8080,UDP,0,192,173568,12.9232,64,1.0,904.0,0
2024-01-01 08:15:39,172.16.0.241,172.16.0.35,26784,3306,TCP,14,117,29133,24.8985,64,0.0,249.0,0
2024-01-01 09:21:42,192.168.1.230,10.0.0.27,41791,443,TCP,2,34,39780,7.2155,64,0.0,1170.0,0
2024-01-01 08:45:42,192.168.1.71,192.168.2.238,10605,3306,TCP,16,60,18600,19.038,128,0.0,310.0,0
2024-01-01 08:36:56,172.16.0.203,172.16.0.116,22210,8443,UDP,0,118,88264,28.7311,255,1.0,748.0,0
2024-01-01 08:29:03,172.16.0.49,172.16.0.155,40864,80,UDP,0,115,60720,23.128,255,1.0,528.0,0
2024-01-01 08:20:19,192.168.1.189,192.168.2.205,41348,3306,ICMP,0,8,8128,0.0574,255,0.0,1016.0,0
2024-01-01 09:45:08,10.0.0.19,192.168.2.65,60666,8080,TCP,7,130,128570,10.3685,255,0.0,989.0,0
2024-01-01 09:15:18,192.168.2.212,192.168.1.57,46977,8080,TCP,40,29,22185,28.3551,128,0.0,765.0,0
2024-01-01 08:10:30,10.0.0.8,203.0.113.83,14541,4444,TCP,24,180,255960,94.91,64,0.0,1422.0,1
2024-01-01 08:06:21,172.16.0.237,10.0.1.140,3433,8443,TCP,51,155,161975,13.4775,255,0.0,1045.0,0
2024-01-01 08:12:53,192.168.2.51,192.168.2.85,21392,22,TCP,54,8,4208,17.1589,64,0.0,526.0,0
2024-01-01 09:02:48,192.168.2.56,192.168.1.102,45458,3306,TCP,61,71,7810,16.7278,64,0.0,110.0,0
2024-01-01 08:33:13,192.168.1.102,192.168.2.108,1608,22,ICMP,0,192,49920,9.8693,64,0.0,260.0,0
2024-01-01 08:07:20,172.16.0.102,172.16.0.122,17625,22,TCP,40,53,7897,6.0557,128,0.0,149.0,0
2024-01-01 08:31:07,10.0.1.187,192.168.1.141,13373,80,TCP,17,194,51410,24.3715,128,0.0,265.0,0
2024-01-01 09:49:57,10.0.1.135,172.16.0.76,51573,443,UDP,0,57,71250,25.4955,64,1.0,1250.0,0
